clientCoordinates,API_Type,nbUsages,diversityUsages
com.github.JoeKerouac:utils:1.8.009,javax/mail/internet/MimeMessage,1,1
com.github.JoeKerouac:utils:1.8.009,javax/mail/internet/MimeMultipart,1,1
com.github.JoeKerouac:utils:1.8.009,javax/mail/Message,5,1
com.github.JoeKerouac:utils:1.8.009,javax/mail/Message$RecipientType,1,1
com.github.JoeKerouac:utils:1.8.009,javax/mail/Multipart,2,1
com.github.JoeKerouac:utils:1.8.009,javax/mail/Session,3,1
com.github.JoeKerouac:utils:1.8.009,javax/mail/Transport,8,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/internet/InternetAddress,2,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/internet/MimeBodyPart,5,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/internet/MimeMessage,1,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/internet/MimeMultipart,1,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/Message,5,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/Message$RecipientType,1,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/Multipart,2,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/Session,3,1
com.github.JoeKerouac:utils:1.8.010,javax/mail/Transport,8,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/internet/InternetAddress,2,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/internet/MimeBodyPart,5,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/internet/MimeMessage,1,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/internet/MimeMultipart,1,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/Message,5,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/Message$RecipientType,1,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/Multipart,2,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/Session,3,1
com.github.JoeKerouac:utils:1.10.004,javax/mail/Transport,8,1
com.github.935237604:utils:1.5,javax/mail/internet/InternetAddress,2,1
com.github.935237604:utils:1.5,javax/mail/internet/MimeBodyPart,5,1
com.github.935237604:utils:1.5,javax/mail/internet/MimeMessage,1,1
com.github.935237604:utils:1.5,javax/mail/internet/MimeMultipart,1,1
com.github.935237604:utils:1.5,javax/mail/Message,5,1
com.github.935237604:utils:1.5,javax/mail/Message$RecipientType,1,1
com.github.935237604:utils:1.5,javax/mail/Multipart,2,1
com.github.935237604:utils:1.5,javax/mail/Session,3,1
com.github.935237604:utils:1.5,javax/mail/Transport,7,1
com.github.935237604:utils:1.0,javax/mail/internet/InternetAddress,2,1
com.github.935237604:utils:1.0,javax/mail/internet/MimeBodyPart,5,1
com.github.935237604:utils:1.0,javax/mail/internet/MimeMessage,1,1
com.github.935237604:utils:1.0,javax/mail/internet/MimeMultipart,1,1
com.github.935237604:utils:1.0,javax/mail/Message,5,1
com.github.935237604:utils:1.0,javax/mail/Message$RecipientType,1,1
com.github.935237604:utils:1.0,javax/mail/Multipart,2,1
com.github.935237604:utils:1.0,javax/mail/Session,3,1
com.github.935237604:utils:1.0,javax/mail/Transport,7,1
com.github.935237604:utils:1.6,javax/mail/internet/InternetAddress,2,1
com.github.935237604:utils:1.6,javax/mail/internet/MimeBodyPart,5,1
com.github.935237604:utils:1.6,javax/mail/internet/MimeMessage,1,1
com.github.935237604:utils:1.6,javax/mail/internet/MimeMultipart,1,1
com.github.935237604:utils:1.6,javax/mail/Message,5,1
com.github.935237604:utils:1.6,javax/mail/Message$RecipientType,1,1
com.github.935237604:utils:1.6,javax/mail/Multipart,2,1
com.github.935237604:utils:1.6,javax/mail/Session,3,1
com.github.935237604:utils:1.6,javax/mail/Transport,7,1
com.github.935237604:utils:1.4,javax/mail/internet/InternetAddress,2,1
com.github.935237604:utils:1.4,javax/mail/internet/MimeBodyPart,5,1
com.github.935237604:utils:1.4,javax/mail/internet/MimeMessage,1,1
com.github.935237604:utils:1.4,javax/mail/internet/MimeMultipart,1,1
com.github.935237604:utils:1.4,javax/mail/Message,5,1
com.github.935237604:utils:1.4,javax/mail/Message$RecipientType,1,1
com.github.935237604:utils:1.4,javax/mail/Multipart,2,1
com.github.935237604:utils:1.4,javax/mail/Session,3,1
com.github.935237604:utils:1.4,javax/mail/Transport,7,1
com.github.935237604:utils:1.7,javax/mail/internet/InternetAddress,2,1
com.github.935237604:utils:1.7,javax/mail/internet/MimeBodyPart,5,1
com.github.935237604:utils:1.7,javax/mail/internet/MimeMessage,1,1
com.github.935237604:utils:1.7,javax/mail/internet/MimeMultipart,1,1
com.github.935237604:utils:1.7,javax/mail/Message,5,1
com.github.935237604:utils:1.7,javax/mail/Message$RecipientType,1,1
com.github.935237604:utils:1.7,javax/mail/Multipart,2,1
com.github.935237604:utils:1.7,javax/mail/Session,3,1
com.github.935237604:utils:1.7,javax/mail/Transport,7,1
com.github.935237604:utils:1.1,javax/mail/internet/InternetAddress,2,1
com.github.935237604:utils:1.1,javax/mail/internet/MimeBodyPart,5,1
com.github.935237604:utils:1.1,javax/mail/internet/MimeMessage,1,1
com.github.935237604:utils:1.1,javax/mail/internet/MimeMultipart,1,1
com.github.935237604:utils:1.1,javax/mail/Message,5,1
com.github.935237604:utils:1.1,javax/mail/Message$RecipientType,1,1
com.github.935237604:utils:1.1,javax/mail/Multipart,2,1
com.github.935237604:utils:1.1,javax/mail/Session,3,1
com.github.935237604:utils:1.1,javax/mail/Transport,7,1
cn.letcode:letcode-api:1.0.3,javax/mail/internet/InternetAddress,3,1
cn.letcode:letcode-api:1.0.3,javax/mail/internet/MimeBodyPart,3,1
cn.letcode:letcode-api:1.0.3,javax/mail/internet/MimeMessage,1,1
cn.letcode:letcode-api:1.0.3,javax/mail/internet/MimeMultipart,2,1
cn.letcode:letcode-api:1.0.3,javax/mail/internet/MimeUtility,3,1
cn.letcode:letcode-api:1.0.3,javax/mail/Authenticator,3,1
cn.letcode:letcode-api:1.0.3,javax/mail/BodyPart,4,1
cn.letcode:letcode-api:1.0.3,javax/mail/Message,6,1
cn.letcode:letcode-api:1.0.3,javax/mail/Message$RecipientType,1,1
cn.letcode:letcode-api:1.0.3,javax/mail/MessagingException,3,1
cn.letcode:letcode-api:1.0.3,javax/mail/Multipart,3,1
cn.letcode:letcode-api:1.0.3,javax/mail/PasswordAuthentication,1,1
cn.letcode:letcode-api:1.0.3,javax/mail/Session,1,1
cn.letcode:letcode-api:1.0.3,javax/mail/Transport,2,1
fr.fabienperie.open-as2:open-as2-core:1.0,javax/mail/internet/ContentDisposition,2,1
fr.fabienperie.open-as2:open-as2-core:1.0,javax/mail/internet/ContentType,22,6
fr.fabienperie.open-as2:open-as2-core:1.0,javax/mail/internet/InternetHeaders,64,8
fr.fabienperie.open-as2:open-as2-core:1.0,javax/mail/internet/MimeBodyPart,84,9
fr.fabienperie.open-as2:open-as2-core:1.0,javax/mail/internet/MimeMultipart,20,3
fr.fabienperie.open-as2:open-as2-core:1.0,javax/mail/Header,6,3
fr.fabienperie.open-as2:open-as2-core:1.0,javax/mail/MessagingException,12,4
com.hack-gov:woo0nise-common:1.0.0,javax/mail/internet/InternetAddress,2,1
com.hack-gov:woo0nise-common:1.0.0,javax/mail/internet/MimeMessage,7,1
com.hack-gov:woo0nise-common:1.0.0,javax/mail/Authenticator,2,1
com.hack-gov:woo0nise-common:1.0.0,javax/mail/Message$RecipientType,1,1
com.hack-gov:woo0nise-common:1.0.0,javax/mail/PasswordAuthentication,1,1
com.hack-gov:woo0nise-common:1.0.0,javax/mail/Session,1,1
com.hack-gov:woo0nise-common:1.0.0,javax/mail/Transport,1,1
com.nimbusds:oauth2-oidc-sdk:5.9.1,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.9.1,javax/mail/internet/ContentType,22,5
com.nimbusds:oauth2-oidc-sdk:5.9.1,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.9.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.9.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.9,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.9,javax/mail/internet/ContentType,22,5
com.nimbusds:oauth2-oidc-sdk:5.9,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.9,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.9,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.7,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.7,javax/mail/internet/ContentType,20,5
com.nimbusds:oauth2-oidc-sdk:5.7,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.7,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.7,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.8.2,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.8.2,javax/mail/internet/ContentType,22,5
com.nimbusds:oauth2-oidc-sdk:5.8.2,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.8.2,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.8.2,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.8.1,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.8.1,javax/mail/internet/ContentType,20,5
com.nimbusds:oauth2-oidc-sdk:5.8.1,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.8.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.8.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.64.1,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.64.1,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.64.1,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.64.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.64.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.8,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.8,javax/mail/internet/ContentType,20,5
com.nimbusds:oauth2-oidc-sdk:5.8,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.8,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.8,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.64.2,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.64.2,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.64.2,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.64.2,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.64.2,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.6,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.6,javax/mail/internet/ContentType,20,5
com.nimbusds:oauth2-oidc-sdk:5.6,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.6,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.6,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.62,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.62,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.62,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.62,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.62,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.56,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.56,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.56,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.56,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.56,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.61,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.61,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.61,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.61,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.61,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.55,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.55,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.55,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.55,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.55,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.60,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.60,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.60,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.60,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.60,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.63,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.63,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.63,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.63,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.63,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.59,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.59,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.59,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.59,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.59,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.58,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.58,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.58,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.58,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.58,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.57,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.57,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.57,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.57,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.57,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.51,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.51,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.51,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.51,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.51,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.53,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.53,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.53,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.53,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.53,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.52,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.52,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.52,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.52,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.52,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.49,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.49,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.49,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.49,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.49,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.54,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.54,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.54,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.54,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.54,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.5.1,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.5.1,javax/mail/internet/ContentType,20,5
com.nimbusds:oauth2-oidc-sdk:5.5.1,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.5.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.5.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.5,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.5,javax/mail/internet/ContentType,20,5
com.nimbusds:oauth2-oidc-sdk:5.5,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.5,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.5,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.50,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.50,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.50,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.50,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.50,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.46,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.46,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.46,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.46,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.46,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.48,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.48,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.48,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.48,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.48,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.47,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.47,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.47,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.47,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.47,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.45,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.45,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.45,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.45,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.45,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.44,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.44,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.44,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.44,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.44,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.43,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.43,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.43,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.43,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.43,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.42,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.42,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.42,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.42,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.42,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.41.1,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.41.1,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.41.1,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.41.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.41.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.39,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.39,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.39,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.39,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.39,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.4,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:5.4,javax/mail/internet/ContentType,20,5
com.nimbusds:oauth2-oidc-sdk:5.4,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:5.4,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.4,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.40,javax/mail/internet/AddressException,1,1
com.nimbusds:oauth2-oidc-sdk:5.40,javax/mail/internet/ContentType,23,6
com.nimbusds:oauth2-oidc-sdk:5.40,javax/mail/internet/InternetAddress,4,2
com.nimbusds:oauth2-oidc-sdk:5.40,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:5.40,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:5.36,javax/mail/internet/AddressException,1,1
